"Puntaje_Mat","INSE_est","Codigo_Centro","Region","ESCS_Centro"
284.9515209,48,45407,"SUR",0.037344878
291.5281109,41,50337,"NORTE",-0.063359918
306.0647709,39,50337,"NORTE",-0.063359918
283.0997686,35,50337,"NORTE",-0.063359918
242.7698473,26,50337,"NORTE",-0.063359918
289.870797,33,52921,"NORTE",-0.5313645
311.4388097,42,50337,"NORTE",-0.063359918
257.9092005,35,50337,"NORTE",-0.063359918
273.1114451,38,50337,"NORTE",-0.063359918
279.1437919,39,47124,"ESTE",-0.167513025
215.9568209,70,43979,"NORTE",-0.422246371
296.7787568,19,50303,"NORTE",-0.076485685
260.3827456,46,50303,"NORTE",-0.076485685
306.2936756,53,50303,"NORTE",-0.076485685
271.3944247,68,50303,"NORTE",-0.076485685
248.7882652,30,50303,"NORTE",-0.076485685
260.3827456,28,50303,"NORTE",-0.076485685
315.4741958,33,50303,"NORTE",-0.076485685
333.1526385,38,46665,"CENTRO",0.134995624
284.6381627,42,47226,"ESTE",0.181178992
314.3767306,31,50337,"NORTE",-0.063359918
275.4035423,40,50456,"NORTE",-0.26199537
245.217926,42,50371,"NORTE",-0.597167709
239.3606475,30,50320,"NORTE",-0.693029176
237.1504405,42,52921,"NORTE",-0.5313645
330.4299864,55,50456,"NORTE",-0.26199537
322.1281823,26,50337,"NORTE",-0.063359918
267.6096759,32,50388,"NORTE",-0.110100229
79.99287657,33,50456,"NORTE",-0.26199537
306.0647709,42,50507,"NORTE",-0.670808289
304.0351156,34,50490,"NORTE",-0.758334533
293.7581134,34,49096,"NORTE",-0.333868408
289.965091,26,50371,"NORTE",-0.597167709
273.1114451,37,50371,"NORTE",-0.597167709
317.2709048,48,50371,"NORTE",-0.597167709
256.7738287,56,50371,"NORTE",-0.597167709
293.580439,43,50354,"NORTE",-0.747862742
276.3223651,45,50388,"NORTE",-0.110100229
330.4299864,29,44013,"NORTE",-0.877794813
258.7965829,14,44013,"NORTE",-0.877794813
243.6104925,35,50388,"NORTE",-0.110100229
260.3827456,28,49096,"NORTE",-0.333868408
334.2749277,39,50456,"NORTE",-0.26199537
258.0020604,28,52921,"NORTE",-0.5313645
236.231569,70,50507,"NORTE",-0.670808289
267.8574725,35,50354,"NORTE",-0.747862742
388.8240344,52,50354,"NORTE",-0.747862742
222.3346426,40,50354,"NORTE",-0.747862742
343.1791517,45,50354,"NORTE",-0.747862742
270.7438559,47,50354,"NORTE",-0.747862742
359.0368024,33,50354,"NORTE",-0.747862742
280.7094219,32,50354,"NORTE",-0.747862742
306.6808072,43,50354,"NORTE",-0.747862742
215.9568209,36,50354,"NORTE",-0.747862742
265.085995,25,50354,"NORTE",-0.747862742
241.8237008,46,50354,"NORTE",-0.747862742
280.7094219,26,50354,"NORTE",-0.747862742
265.5776773,42,50303,"NORTE",-0.076485685
294.663634,42,50337,"NORTE",-0.063359918
276.3998958,30,50456,"NORTE",-0.26199537
241.8237008,31,50456,"NORTE",-0.26199537
284.9515209,55,44013,"NORTE",-0.877794813
286.422659,44,53618,"NORTE",1.355086433
327.859256,26,52921,"NORTE",-0.5313645
324.9718168,22,52921,"NORTE",-0.5313645
232.0073342,24,52921,"NORTE",-0.5313645
196.9442357,70,52921,"NORTE",-0.5313645
393.7943315,50,52921,"NORTE",-0.5313645
243.3370586,29,52921,"NORTE",-0.5313645
376.9697248,37,50371,"NORTE",-0.597167709
280.3553398,24,50371,"NORTE",-0.597167709
297.3411492,23,50371,"NORTE",-0.597167709
374.9149967,63,53618,"NORTE",1.355086433
326.4299078,57,50371,"NORTE",-0.597167709
306.2936756,22,50371,"NORTE",-0.597167709
307.2930133,38,50371,"NORTE",-0.597167709
380.8940015,34,50371,"NORTE",-0.597167709
294.663634,49,50371,"NORTE",-0.597167709
199.5419489,26,50371,"NORTE",-0.597167709
275.7160987,34,50371,"NORTE",-0.597167709
376.2388029,34,50371,"NORTE",-0.597167709
400.2560533,54,50371,"NORTE",-0.597167709
287.2980576,25,50371,"NORTE",-0.597167709
321.8199176,33,50371,"NORTE",-0.597167709
354.1613016,33,50371,"NORTE",-0.597167709
257.0127499,37,50371,"NORTE",-0.597167709
301.430441,28,50371,"NORTE",-0.597167709
252.0373703,21,44013,"NORTE",-0.877794813
291.5281109,22,50371,"NORTE",-0.597167709
348.4016935,43,50337,"NORTE",-0.063359918
303.6777238,30,50473,"NORTE",-0.492873335
267.7054601,28,43979,"NORTE",-0.422246371
245.6165556,41,50473,"NORTE",-0.492873335
276.3998958,33,50303,"NORTE",-0.076485685
252.8834764,31,43979,"NORTE",-0.422246371
222.7303008,40,50473,"NORTE",-0.492873335
256.7738287,37,46342,"CENTRO",-0.543229204
258.1880931,24,50473,"NORTE",-0.492873335
254.9737568,19,46376,"CENTRO",-0.516518172
264.6251715,29,50490,"NORTE",-0.758334533
290.2230055,27,50320,"NORTE",-0.693029176
286.8303445,41,52921,"NORTE",-0.5313645
344.2969754,32,52921,"NORTE",-0.5313645
269.2774051,44,52921,"NORTE",-0.5313645
325.7069944,43,52921,"NORTE",-0.5313645
269.2774051,33,52921,"NORTE",-0.5313645
296.6431314,44,52921,"NORTE",-0.5313645
269.3817827,34,52921,"NORTE",-0.5313645
271.2019487,32,52921,"NORTE",-0.5313645
304.1187424,34,50337,"NORTE",-0.063359918
237.1504405,49,50337,"NORTE",-0.063359918
267.8574725,38,50337,"NORTE",-0.063359918
279.8327563,50,50473,"NORTE",-0.492873335
236.231569,44,50337,"NORTE",-0.063359918
276.3998958,75,50337,"NORTE",-0.063359918
286.8303445,16,50490,"NORTE",-0.758334533
234.1560109,26,50456,"NORTE",-0.26199537
199.5419489,38,50456,"NORTE",-0.26199537
279.899218,35,50456,"NORTE",-0.26199537
227.4075224,48,50490,"NORTE",-0.758334533
271.2019487,32,50371,"NORTE",-0.597167709
387.353188,36,50371,"NORTE",-0.597167709
249.2398878,45,43979,"NORTE",-0.422246371
308.6095681,47,50303,"NORTE",-0.076485685
234.2602634,29,43979,"NORTE",-0.422246371
334.1791898,39,50456,"NORTE",-0.26199537
364.5203616,31,50456,"NORTE",-0.26199537
324.4027794,40,50456,"NORTE",-0.26199537
242.7698473,33,50456,"NORTE",-0.26199537
313.0786865,68,48586,"OESTE",-0.168937227
296.1319795,33,50456,"NORTE",-0.26199537
306.0647709,24,50473,"NORTE",-0.492873335
265.5776773,51,50303,"NORTE",-0.076485685
301.8829919,34,50473,"NORTE",-0.492873335
270.7438559,34,50473,"NORTE",-0.492873335
321.1045335,33,50473,"NORTE",-0.492873335
203.1117135,29,50473,"NORTE",-0.492873335
271.3944247,31,49062,"NORTE",-0.633225183
252.8834764,53,50388,"NORTE",-0.110100229
313.2289722,26,52921,"NORTE",-0.5313645
237.1504405,46,50388,"NORTE",-0.110100229
137.6335128,39,52921,"NORTE",-0.5313645
304.1187424,24,52921,"NORTE",-0.5313645
236.231569,37,52921,"NORTE",-0.5313645
333.1526385,28,50337,"NORTE",-0.063359918
264.6251715,34,44013,"NORTE",-0.877794813
296.6431314,16,50507,"NORTE",-0.670808289
270.7438559,40,50456,"NORTE",-0.26199537
341.3414299,35,50456,"NORTE",-0.26199537
282.5470076,35,50456,"NORTE",-0.26199537
306.8270852,31,44013,"NORTE",-0.877794813
264.3384975,29,50473,"NORTE",-0.492873335
300.7779716,42,50473,"NORTE",-0.492873335
296.7787568,35,50473,"NORTE",-0.492873335
226.4199856,35,50473,"NORTE",-0.492873335
400.2560533,27,50473,"NORTE",-0.492873335
315.8687186,59,50473,"NORTE",-0.492873335
251.6824641,33,43979,"NORTE",-0.422246371
296.1319795,40,50473,"NORTE",-0.492873335
344.7838073,35,50473,"NORTE",-0.492873335
327.2961078,19,50371,"NORTE",-0.597167709
317.5905884,30,50371,"NORTE",-0.597167709
321.8199176,36,50303,"NORTE",-0.076485685
316.7147349,73,50337,"NORTE",-0.063359918
269.2774051,30,44013,"NORTE",-0.877794813
322.9016911,45,50337,"NORTE",-0.063359918
246.4484682,24,50388,"NORTE",-0.110100229
248.7882652,36,50456,"NORTE",-0.26199537
306.2936756,48,50388,"NORTE",-0.110100229
359.0368024,37,52921,"NORTE",-0.5313645
284.9515209,26,44013,"NORTE",-0.877794813
299.4020251,49,50303,"NORTE",-0.076485685
283.0997686,31,50303,"NORTE",-0.076485685
326.1832845,31,50303,"NORTE",-0.076485685
349.0447606,43,50303,"NORTE",-0.076485685
317.1761365,74,50303,"NORTE",-0.076485685
258.4567678,33,43979,"NORTE",-0.422246371
361.3360138,35,50303,"NORTE",-0.076485685
163.5405743,33,50303,"NORTE",-0.076485685
303.6777238,52,50303,"NORTE",-0.076485685
260.364566,64,50303,"NORTE",-0.076485685
239.3606475,49,43979,"NORTE",-0.422246371
269.2774051,37,50303,"NORTE",-0.076485685
297.537431,43,50388,"NORTE",-0.110100229
353.6833022,40,50303,"NORTE",-0.076485685
252.0373703,38,50473,"NORTE",-0.492873335
254.9737568,50,46359,"CENTRO",-0.126701044
265.085995,34,50473,"NORTE",-0.492873335
304.0351156,39,50473,"NORTE",-0.492873335
271.3944247,36,50473,"NORTE",-0.492873335
303.6777238,46,50473,"NORTE",-0.492873335
259.3349165,39,50456,"NORTE",-0.26199537
291.5281109,32,50388,"NORTE",-0.110100229
325.7069944,46,50456,"NORTE",-0.26199537
333.1526385,47,50456,"NORTE",-0.26199537
245.9752409,34,50456,"NORTE",-0.26199537
440.3604807,45,50337,"NORTE",-0.063359918
313.2289722,40,50456,"NORTE",-0.26199537
384.1286864,48,50456,"NORTE",-0.26199537
301.8829919,34,50456,"NORTE",-0.26199537
377.1674528,40,50456,"NORTE",-0.26199537
335.0905343,54,50456,"NORTE",-0.26199537
306.6808072,38,50337,"NORTE",-0.063359918
310.1070339,39,52921,"NORTE",-0.5313645
257.0127499,26,50388,"NORTE",-0.110100229
304.1187424,33,50388,"NORTE",-0.110100229
174.2467736,39,41021,"SUR",-0.543762274
294.663634,31,50320,"NORTE",-0.693029176
306.2936756,43,50320,"NORTE",-0.693029176
334.1791898,32,50320,"NORTE",-0.693029176
279.1437919,57,50320,"NORTE",-0.693029176
241.8237008,57,50320,"NORTE",-0.693029176
301.8829919,35,50320,"NORTE",-0.693029176
279.899218,30,50320,"NORTE",-0.693029176
199.5419489,37,50320,"NORTE",-0.693029176
296.1319795,20,50320,"NORTE",-0.693029176
234.2602634,29,50320,"NORTE",-0.693029176
258.0020604,51,50320,"NORTE",-0.693029176
279.899218,34,50320,"NORTE",-0.693029176
296.1319795,43,50320,"NORTE",-0.693029176
293.580439,49,50320,"NORTE",-0.693029176
265.5776773,28,50320,"NORTE",-0.693029176
280.7094219,21,50320,"NORTE",-0.693029176
274.0149234,27,50320,"NORTE",-0.693029176
321.8199176,31,50303,"NORTE",-0.076485685
269.340647,52,46478,"CENTRO",-0.088326488
284.6381627,42,50303,"NORTE",-0.076485685
274.0149234,54,50303,"NORTE",-0.076485685
321.1045335,39,50303,"NORTE",-0.076485685
275.4035423,47,50303,"NORTE",-0.076485685
372.3847574,41,50303,"NORTE",-0.076485685
324.9718168,51,50303,"NORTE",-0.076485685
243.3370586,44,50303,"NORTE",-0.076485685
412.4519665,44,50303,"NORTE",-0.076485685
326.4299078,51,50303,"NORTE",-0.076485685
284.6992678,30,50303,"NORTE",-0.076485685
325.9380242,50,50303,"NORTE",-0.076485685
228.6192804,60,47481,"SUR",0.507060049
363.3812704,15,50303,"NORTE",-0.076485685
279.1437919,38,50337,"NORTE",-0.063359918
248.7882652,36,50337,"NORTE",-0.063359918
258.1880931,44,50337,"NORTE",-0.063359918
304.0351156,41,50337,"NORTE",-0.063359918
306.8270852,79,50337,"NORTE",-0.063359918
324.9718168,41,50337,"NORTE",-0.063359918
357.8821388,51,50337,"NORTE",-0.063359918
293.425842,29,50337,"NORTE",-0.063359918
294.663634,41,50337,"NORTE",-0.063359918
419.4144883,24,50337,"NORTE",-0.063359918
401.9580059,22,50337,"NORTE",-0.063359918
361.2416957,54,50337,"NORTE",-0.063359918
322.1281823,47,50337,"NORTE",-0.063359918
426.8889475,38,50337,"NORTE",-0.063359918
291.5281109,47,50337,"NORTE",-0.063359918
254.7114881,45,50337,"NORTE",-0.063359918
223.9417442,28,50337,"NORTE",-0.063359918
376.3994799,40,50337,"NORTE",-0.063359918
304.1187424,21,50456,"NORTE",-0.26199537
265.085995,49,50643,"ESTE",-0.24527539
289.965091,41,50643,"ESTE",-0.24527539
330.9438913,40,50609,"ESTE",-0.141860259
446.3199453,57,50643,"ESTE",-0.24527539
376.3994799,48,50643,"ESTE",-0.24527539
304.1187424,48,50643,"ESTE",-0.24527539
282.5470076,47,50643,"ESTE",-0.24527539
289.965091,50,50643,"ESTE",-0.24527539
388.8240344,58,50643,"ESTE",-0.24527539
288.5311572,28,45917,"NORTE",-0.75276911
275.7160987,54,50643,"ESTE",-0.24527539
243.6104925,44,50643,"ESTE",-0.24527539
239.3606475,37,50643,"ESTE",-0.24527539
238.4450739,44,50643,"ESTE",-0.24527539
290.2230055,41,50609,"ESTE",-0.141860259
398.4893882,45,50643,"ESTE",-0.24527539
283.0997686,32,50643,"ESTE",-0.24527539
290.9500661,43,50609,"ESTE",-0.141860259
314.5226811,40,50643,"ESTE",-0.24527539
361.9099069,45,50643,"ESTE",-0.24527539
307.2930133,45,50643,"ESTE",-0.24527539
357.2860173,50,50643,"ESTE",-0.24527539
339.8196235,29,50643,"ESTE",-0.24527539
311.9597951,38,50643,"ESTE",-0.24527539
271.3944247,51,50592,"ESTE",-0.473501452
311.4388097,43,50592,"ESTE",-0.473501452
269.2774051,25,50592,"ESTE",-0.473501452
357.7468545,55,50592,"ESTE",-0.473501452
252.0373703,31,50592,"ESTE",-0.473501452
331.5818959,28,50592,"ESTE",-0.473501452
294.663634,32,50592,"ESTE",-0.473501452
314.5226811,26,50592,"ESTE",-0.473501452
280.7094219,33,46393,"CENTRO",-0.546800483
223.9518957,32,50592,"ESTE",-0.473501452
236.231569,36,46393,"CENTRO",-0.546800483
314.0577522,41,46393,"CENTRO",-0.546800483
203.1117135,36,50592,"ESTE",-0.473501452
258.1880931,54,50592,"ESTE",-0.473501452
273.1114451,32,50609,"ESTE",-0.141860259
182.4888968,28,50643,"ESTE",-0.24527539
254.7114881,39,50609,"ESTE",-0.141860259
215.9568209,22,44166,"ESTE",-0.874325554
286.8303445,35,44149,"ESTE",-0.896581621
291.5281109,41,50575,"ESTE",-0.27137634
284.9515209,37,50575,"ESTE",-0.27137634
264.6251715,24,50575,"ESTE",-0.27137634
299.4020251,31,50575,"ESTE",-0.27137634
255.3903467,58,50575,"ESTE",-0.27137634
279.1437919,35,50609,"ESTE",-0.141860259
265.085995,29,50575,"ESTE",-0.27137634
321.1045335,38,50575,"ESTE",-0.27137634
267.7054601,39,50575,"ESTE",-0.27137634
381.598888,58,50575,"ESTE",-0.27137634
284.9515209,35,50575,"ESTE",-0.27137634
284.6992678,48,50575,"ESTE",-0.27137634
239.9239582,39,50575,"ESTE",-0.27137634
391.5289011,61,50575,"ESTE",-0.27137634
354.1613016,61,50575,"ESTE",-0.27137634
293.7581134,36,50575,"ESTE",-0.27137634
299.5989857,44,50575,"ESTE",-0.27137634
242.7698473,26,50575,"ESTE",-0.27137634
327.2961078,45,45781,"NORTE",-0.399056163
351.9635727,39,46869,"ESTE",-0.230837722
190.456197,44,50541,"ESTE",-0.488248006
293.7581134,50,45917,"NORTE",-0.75276911
242.7698473,44,50541,"ESTE",-0.488248006
299.4020251,28,44166,"ESTE",-0.874325554
318.1821513,37,50643,"ESTE",-0.24527539
284.9515209,28,50609,"ESTE",-0.141860259
384.3082378,44,50643,"ESTE",-0.24527539
296.1319795,38,50643,"ESTE",-0.24527539
265.5776773,47,50643,"ESTE",-0.24527539
257.9092005,38,50609,"ESTE",-0.141860259
321.8199176,36,50643,"ESTE",-0.24527539
446.3199453,64,50575,"ESTE",-0.27137634
325.7069944,48,50609,"ESTE",-0.141860259
317.2709048,54,50609,"ESTE",-0.141860259
277.8999698,52,50609,"ESTE",-0.141860259
243.3370586,35,50609,"ESTE",-0.141860259
376.7914409,60,50609,"ESTE",-0.141860259
216.1323021,30,44166,"ESTE",-0.874325554
358.2896617,56,50609,"ESTE",-0.141860259
231.7936925,35,50592,"ESTE",-0.473501452
239.9239582,23,50643,"ESTE",-0.24527539
258.0020604,27,50643,"ESTE",-0.24527539
344.2969754,50,50643,"ESTE",-0.24527539
208.117358,35,50643,"ESTE",-0.24527539
327.2961078,37,50643,"ESTE",-0.24527539
325.4212529,27,44149,"ESTE",-0.896581621
275.7160987,57,50609,"ESTE",-0.141860259
307.2930133,27,43469,"ESTE",-0.461009648
296.7787568,24,44166,"ESTE",-0.874325554
254.9737568,36,50609,"ESTE",-0.141860259
254.7114881,32,50643,"ESTE",-0.24527539
245.217926,39,44166,"ESTE",-0.874325554
280.3553398,35,50643,"ESTE",-0.24527539
330.5341143,51,50541,"ESTE",-0.488248006
349.0447606,49,50541,"ESTE",-0.488248006
218.8537635,50,45866,"NORTE",-0.463923576
264.6251715,35,50541,"ESTE",-0.488248006
245.6165556,26,50541,"ESTE",-0.488248006
258.1880931,44,45917,"NORTE",-0.75276911
258.7965829,34,50541,"ESTE",-0.488248006
218.8537635,29,50541,"ESTE",-0.488248006
282.5470076,41,50643,"ESTE",-0.24527539
301.430441,18,50575,"ESTE",-0.27137634
321.8199176,29,50575,"ESTE",-0.27137634
287.2980576,55,50575,"ESTE",-0.27137634
407.9443781,56,50575,"ESTE",-0.27137634
323.7666907,44,50575,"ESTE",-0.27137634
243.6623033,50,50575,"ESTE",-0.27137634
345.3780862,29,50575,"ESTE",-0.27137634
300.3622396,24,50575,"ESTE",-0.27137634
321.8199176,47,50575,"ESTE",-0.27137634
352.8661142,33,50575,"ESTE",-0.27137634
280.7094219,31,50575,"ESTE",-0.27137634
349.0447606,35,50575,"ESTE",-0.27137634
297.3411492,28,50575,"ESTE",-0.27137634
281.4710186,53,44166,"ESTE",-0.874325554
335.2123615,36,50575,"ESTE",-0.27137634
275.7160987,34,50575,"ESTE",-0.27137634
256.7738287,38,50575,"ESTE",-0.27137634
293.580439,38,50575,"ESTE",-0.27137634
280.3553398,37,50609,"ESTE",-0.141860259
284.9515209,44,50609,"ESTE",-0.141860259
306.2936756,41,50609,"ESTE",-0.141860259
216.1323021,22,44149,"ESTE",-0.896581621
269.3817827,29,44166,"ESTE",-0.874325554
287.7759805,21,50575,"ESTE",-0.27137634
324.9718168,33,50575,"ESTE",-0.27137634
330.4299864,46,50575,"ESTE",-0.27137634
239.9239582,41,50609,"ESTE",-0.141860259
245.9752409,36,50575,"ESTE",-0.27137634
265.5776773,34,50575,"ESTE",-0.27137634
289.870797,42,50643,"ESTE",-0.24527539
271.3944247,53,50643,"ESTE",-0.24527539
234.2602634,44,49436,"ESTE",-0.184990872
260.3827456,39,50643,"ESTE",-0.24527539
267.8574725,27,50643,"ESTE",-0.24527539
299.4020251,32,50643,"ESTE",-0.24527539
260.3827456,40,50643,"ESTE",-0.24527539
294.663634,40,50643,"ESTE",-0.24527539
279.2295562,18,50643,"ESTE",-0.24527539
243.3370586,31,44166,"ESTE",-0.874325554
288.5311572,25,44166,"ESTE",-0.874325554
238.4450739,32,50609,"ESTE",-0.141860259
282.5470076,30,50643,"ESTE",-0.24527539
258.7965829,29,44166,"ESTE",-0.874325554
234.1560109,38,50592,"ESTE",-0.473501452
280.7094219,32,50592,"ESTE",-0.473501452
341.79344,43,50609,"ESTE",-0.141860259
392.1781358,44,50609,"ESTE",-0.141860259
290.9500661,70,50609,"ESTE",-0.141860259
317.1761365,41,44149,"ESTE",-0.896581621
269.83028,43,50609,"ESTE",-0.141860259
269.3817827,37,41378,"NORTE",-0.65075703
287.7759805,21,44166,"ESTE",-0.874325554
384.1412286,73,61999,"SUR",1.34856133
345.3780862,51,61999,"SUR",1.34856133
286.422659,67,61999,"SUR",1.34856133
426.8201526,73,61999,"SUR",1.34856133
325.7069944,68,61999,"SUR",1.34856133
275.4035423,61,61999,"SUR",1.34856133
425.691644,71,61999,"SUR",1.34856133
373.5345547,64,61999,"SUR",1.34856133
335.2123615,55,47770,"SUR",0.296675293
381.598888,62,53210,"SUR",1.83909216
369.2942856,65,53210,"SUR",1.83909216
361.836102,82,53210,"SUR",1.83909216
426.8889475,66,53210,"SUR",1.83909216
422.7503474,82,53210,"SUR",1.83909216
320.4717324,65,53210,"SUR",1.83909216
297.4356066,62,53210,"SUR",1.83909216
301.9002856,79,53210,"SUR",1.83909216
457.1595798,75,53210,"SUR",1.83909216
458.8807729,80,53210,"SUR",1.83909216
380.5631564,81,53210,"SUR",1.83909216
342.2350907,66,53210,"SUR",1.83909216
361.836102,64,53210,"SUR",1.83909216
306.5211731,70,53210,"SUR",1.83909216
446.3199453,63,53227,"SUR",1.122185457
297.4356066,56,53227,"SUR",1.122185457
340.4757705,67,53227,"SUR",1.122185457
260.364566,68,53227,"SUR",1.122185457
317.5905884,64,53227,"SUR",1.122185457
343.9919092,60,53227,"SUR",1.122185457
357.2973844,50,53227,"SUR",1.122185457
245.9752409,58,53227,"SUR",1.122185457
391.0814357,67,53227,"SUR",1.122185457
343.9919092,58,53227,"SUR",1.122185457
425.691644,73,53227,"SUR",1.122185457
361.3112058,68,53227,"SUR",1.122185457
322.1281823,70,53227,"SUR",1.122185457
255.3903467,74,53227,"SUR",1.122185457
361.9099069,53,53227,"SUR",1.122185457
373.5345547,83,53227,"SUR",1.122185457
354.1613016,71,53227,"SUR",1.122185457
317.2709048,63,53227,"SUR",1.122185457
367.1493948,67,53227,"SUR",1.122185457
352.8661142,59,53227,"SUR",1.122185457
371.2158816,46,53227,"SUR",1.122185457
337.2903764,61,53227,"SUR",1.122185457
301.430441,49,53227,"SUR",1.122185457
381.6117719,63,53193,"SUR",1.024273135
367.6352084,62,53193,"SUR",1.024273135
395.8225623,72,53193,"SUR",1.024273135
395.8225623,65,53193,"SUR",1.024273135
308.562689,44,42585,"SUR",-0.350643116
327.859256,59,47906,"SUR",-0.118286512
311.9597951,35,47906,"SUR",-0.118286512
315.8687186,60,47906,"SUR",-0.118286512
267.8574725,52,47906,"SUR",-0.118286512
306.2936756,48,47906,"SUR",-0.118286512
289.965091,47,47906,"SUR",-0.118286512
301.9002856,34,48365,"SUR",-0.253631559
283.0997686,52,47906,"SUR",-0.118286512
279.2295562,60,42840,"SUR",-0.286899484
231.7936925,29,46478,"CENTRO",-0.088326488
185.0323152,64,45356,"SUR",0.096954963
274.0149234,48,62067,"SUR",0.409841085
279.899218,40,55896,"SUR",-0.652097042
242.7698473,32,62067,"SUR",0.409841085
286.422659,52,62067,"SUR",0.409841085
271.2019487,35,55896,"SUR",-0.652097042
269.2774051,43,62067,"SUR",0.409841085
276.3223651,50,62067,"SUR",0.409841085
223.9417442,29,42568,"SUR",-0.899716628
218.8537635,55,52700,"SUR",-0.611683561
367.4816173,46,48450,"SUR",-0.715425855
284.6992678,57,48178,"SUR",-0.023095831
348.4016935,59,51629,"SUR",1.24769731
301.8829919,71,47787,"SUR",0.46765431
384.3082378,76,53057,"SUR",1.40181853
352.414966,68,53057,"SUR",1.40181853
330.4299864,54,53057,"SUR",1.40181853
357.7468545,55,53057,"SUR",1.40181853
337.2903764,68,53057,"SUR",1.40181853
339.6382546,68,53057,"SUR",1.40181853
348.6436799,45,53057,"SUR",1.40181853
426.8889475,53,61965,"SUR",0.87931552
318.1821513,72,53057,"SUR",1.40181853
397.5798025,58,53057,"SUR",1.40181853
339.6382546,58,53057,"SUR",1.40181853
297.4356066,60,53057,"SUR",1.40181853
367.8017449,64,53057,"SUR",1.40181853
380.8940015,70,53057,"SUR",1.40181853
438.4285147,73,53057,"SUR",1.40181853
364.5203616,76,53057,"SUR",1.40181853
431.3504643,69,53057,"SUR",1.40181853
282.5470076,66,53057,"SUR",1.40181853
403.4427248,60,51629,"SUR",1.24769731
351.3598307,73,53057,"SUR",1.40181853
282.5470076,71,53057,"SUR",1.40181853
341.79344,71,53057,"SUR",1.40181853
348.6436799,74,53057,"SUR",1.40181853
327.859256,71,53057,"SUR",1.40181853
231.7936925,44,46665,"CENTRO",0.134995624
401.1640596,73,53159,"SUR",1.053653735
380.5631564,54,53720,"SUR",0.384364476
276.3998958,50,53720,"SUR",0.384364476
287.7759805,50,53720,"SUR",0.384364476
326.1832845,61,62118,"SUR",1.393527394
308.6095681,55,52428,"SUR",-0.329329086
334.2749277,47,62101,"SUR",0.596761014
280.3553398,37,45067,"SUR",-0.150343686
314.0577522,48,47957,"SUR",-0.289738026
333.2621209,49,53805,"SUR",-0.426497298
335.2053149,50,62237,"SUR",1.055421658
357.2973844,78,62118,"SUR",1.393527394
307.2930133,73,62118,"SUR",1.393527394
424.2883998,62,62237,"SUR",1.055421658
342.2350907,76,62118,"SUR",1.393527394
280.3553398,77,62118,"SUR",1.393527394
451.252447,63,62118,"SUR",1.393527394
293.7581134,58,62118,"SUR",1.393527394
367.6352084,73,62118,"SUR",1.393527394
275.4035423,62,62118,"SUR",1.393527394
322.1281823,68,62118,"SUR",1.393527394
361.2416957,54,62118,"SUR",1.393527394
352.414966,58,62118,"SUR",1.393527394
338.0543804,59,62118,"SUR",1.393527394
388.8240344,65,62118,"SUR",1.393527394
397.5299922,65,62118,"SUR",1.393527394
398.4893882,74,62118,"SUR",1.393527394
335.2123615,58,62118,"SUR",1.393527394
325.7069944,63,62118,"SUR",1.393527394
350.7261949,64,62135,"SUR",1.421374159
409.640041,75,62135,"SUR",1.421374159
412.4519665,62,62135,"SUR",1.421374159
351.9635727,71,44557,"SUR",0.379678543
284.6992678,49,44557,"SUR",0.379678543
345.3780862,34,44557,"SUR",0.379678543
325.9380242,53,44557,"SUR",0.379678543
323.7666907,63,44557,"SUR",0.379678543
315.8687186,52,44557,"SUR",0.379678543
308.562689,53,44557,"SUR",0.379678543
280.3553398,71,44557,"SUR",0.379678543
181.4183147,49,44557,"SUR",0.379678543
313.2289722,71,44557,"SUR",0.379678543
406.0144403,62,44557,"SUR",0.379678543
279.8327563,40,44557,"SUR",0.379678543
284.6381627,55,45135,"SUR",0.101030821
308.562689,66,45135,"SUR",0.101030821
274.0149234,58,45356,"SUR",0.096954963
273.1114451,36,42330,"SUR",-0.584722268
304.0351156,55,53703,"OESTE",0.94056566
306.5211731,34,48705,"OESTE",-0.206194252
356.9947876,57,53703,"OESTE",0.94056566
257.9092005,46,53703,"OESTE",0.94056566
279.1437919,38,43129,"OESTE",-0.261677803
269.340647,40,48909,"OESTE",0.002157361
357.2973844,50,51799,"OESTE",0.913762182
321.8199176,60,48909,"OESTE",0.002157361
258.1880931,69,49232,"NORTE",0.094670841
471.5929605,75,62288,"NORTE",1.365684502
241.8237008,56,49232,"NORTE",0.094670841
327.859256,67,62288,"NORTE",1.365684502
258.7965829,74,53567,"OESTE",1.193813204
313.2289722,52,53567,"OESTE",1.193813204
342.6332093,65,53567,"OESTE",1.193813204
404.0397613,74,53567,"OESTE",1.193813204
317.2709048,59,53567,"OESTE",1.193813204
226.4199856,57,53567,"OESTE",1.193813204
288.5311572,66,53567,"OESTE",1.193813204
374.8272758,73,53567,"OESTE",1.193813204
347.2553335,69,53567,"OESTE",1.193813204
401.1640596,61,53567,"OESTE",1.193813204
314.0577522,58,53567,"OESTE",1.193813204
335.2123615,72,53567,"OESTE",1.193813204
290.2230055,54,53567,"OESTE",1.193813204
279.8327563,61,53567,"OESTE",1.193813204
361.9099069,44,53567,"OESTE",1.193813204
239.3606475,76,53567,"OESTE",1.193813204
320.4717324,58,53567,"OESTE",1.193813204
299.5835778,79,53567,"OESTE",1.193813204
384.1286864,65,53567,"OESTE",1.193813204
354.5177678,67,53567,"OESTE",1.193813204
313.0786865,61,53567,"OESTE",1.193813204
283.0997686,55,53567,"OESTE",1.193813204
